,corridor,direction,month,weekday,hour,pctge_c2g_mean,pctge_c2p_mean,pctge_tractocamiones_mean
6599,CL80,1,4,Saturday,23,6.666666666666667,42.333333333333336,51.0
6600,CL80,1,4,Sunday,0,0.0,33.5,66.5
6601,CL80,1,4,Sunday,1,0.0,67.0,33.0
6602,CL80,1,4,Sunday,2,0.0,66.66666666666667,33.333333333333336
6603,CL80,1,4,Sunday,3,0.0,100.0,0.0
6604,CL80,1,4,Sunday,4,0.0,58.5,41.5
6605,CL80,1,4,Sunday,5,0.0,100.0,0.0
6606,CL80,1,4,Sunday,6,0.0,100.0,0.0
6607,CL80,1,4,Sunday,7,25.0,75.0,0.0
6608,CL80,1,4,Sunday,8,7.333333333333333,38.666666666666664,54.0
6609,CL80,1,4,Sunday,9,0.0,72.66666666666667,27.333333333333332
6610,CL80,1,4,Sunday,10,0.0,63.333333333333336,36.666666666666664
6611,CL80,1,4,Sunday,11,0.0,68.0,32.0
6612,CL80,1,4,Sunday,12,1.6666666666666667,70.0,28.0
6613,CL80,1,4,Sunday,13,0.0,71.0,29.0
6614,CL80,1,4,Sunday,14,7.333333333333333,55.333333333333336,37.333333333333336
6615,CL80,1,4,Sunday,15,0.0,62.333333333333336,37.666666666666664
6616,CL80,1,4,Sunday,16,0.0,82.0,18.0
6617,CL80,1,4,Sunday,17,0.0,75.0,25.0
6618,CL80,1,4,Sunday,18,0.0,75.0,25.0
6619,CL80,1,4,Sunday,19,0.0,93.33333333333333,6.666666666666667
6620,CL80,1,4,Sunday,20,0.0,91.66666666666667,8.333333333333334
6621,CL80,1,4,Sunday,21,14.499999999999998,48.5,37.0
6622,CL80,1,4,Sunday,22,0.0,100.0,0.0
6623,CL80,1,4,Sunday,23,0.0,33.333333333333336,66.66666666666667
6624,CL80,1,4,Thursday,0,0.0,28.499999999999996,71.5
6625,CL80,1,4,Thursday,1,0.0,50.0,50.0
6626,CL80,1,4,Thursday,2,0.0,100.0,0.0
6627,CL80,1,4,Thursday,3,0.0,71.0,28.999999999999996
6628,CL80,1,4,Thursday,4,0.0,56.99999999999999,43.0
6629,CL80,1,4,Thursday,5,0.0,67.0,33.0
6630,CL80,1,4,Thursday,6,5.5,63.5,31.0
6631,CL80,1,4,Thursday,7,2.6666666666666665,81.33333333333333,16.0
6632,CL80,1,4,Thursday,8,3.3333333333333335,75.66666666666667,21.333333333333332
6633,CL80,1,4,Thursday,9,0.0,70.66666666666667,29.333333333333332
6634,CL80,1,4,Thursday,10,3.6666666666666665,70.33333333333333,26.0
6635,CL80,1,4,Thursday,11,11.666666666666666,46.0,42.0
6636,CL80,1,4,Thursday,12,2.0,70.33333333333333,27.666666666666668
6637,CL80,1,4,Thursday,13,3.3333333333333335,73.0,23.333333333333332
6638,CL80,1,4,Thursday,14,2.3333333333333335,77.0,20.666666666666668
6639,CL80,1,4,Thursday,15,3.0,71.66666666666667,25.0
6640,CL80,1,4,Thursday,16,10.333333333333334,66.66666666666667,23.0
6641,CL80,1,4,Thursday,17,4.0,66.33333333333333,30.0
6642,CL80,1,4,Thursday,18,2.0,77.0,20.666666666666668
6643,CL80,1,4,Thursday,19,2.3333333333333335,74.0,23.333333333333332
6644,CL80,1,4,Thursday,20,4.333333333333333,70.33333333333333,25.333333333333332
6645,CL80,1,4,Thursday,21,3.6666666666666665,64.0,32.666666666666664
6646,CL80,1,4,Thursday,22,2.6666666666666665,58.333333333333336,39.0
6647,CL80,1,4,Thursday,23,0.0,62.0,38.0
6648,CL80,1,4,Tuesday,0,0.0,27.0,73.0
6649,CL80,1,4,Tuesday,1,3.0,58.25,39.25
6650,CL80,1,4,Tuesday,2,0.0,72.33333333333333,27.666666666666668
6651,CL80,1,4,Tuesday,3,0.0,86.33333333333333,13.666666666666666
6652,CL80,1,4,Tuesday,4,10.0,80.0,10.0
6653,CL80,1,4,Tuesday,5,11.0,78.0,11.0
6654,CL80,1,4,Tuesday,6,3.3333333333333335,60.333333333333336,36.333333333333336
6655,CL80,1,4,Tuesday,7,0.0,82.8,17.2
6656,CL80,1,4,Tuesday,8,3.8,74.8,21.4
6657,CL80,1,4,Tuesday,9,4.0,74.0,22.2
6658,CL80,1,4,Tuesday,10,1.4,72.0,26.6
6659,CL80,1,4,Tuesday,11,10.8,60.8,28.2
6660,CL80,1,4,Tuesday,12,4.2,66.4,29.4
6661,CL80,1,4,Tuesday,13,4.0,70.6,25.2
6662,CL80,1,4,Tuesday,14,4.4,71.6,23.8
6663,CL80,1,4,Tuesday,15,1.8,69.2,28.8
6664,CL80,1,4,Tuesday,16,6.2,70.8,23.2
6665,CL80,1,4,Tuesday,17,2.4,67.4,30.2
6666,CL80,1,4,Tuesday,18,2.8,74.6,22.4
6667,CL80,1,4,Tuesday,19,3.0,73.25,23.75
6668,CL80,1,4,Tuesday,20,4.5,70.25,24.75
6669,CL80,1,4,Tuesday,21,6.5,67.75,25.75
6670,CL80,1,4,Tuesday,22,0.0,58.0,42.0
6671,CL80,1,4,Tuesday,23,0.0,69.5,30.5
6672,CL80,1,4,Wednesday,0,8.5,25.0,66.5
6673,CL80,1,4,Wednesday,1,0.0,83.0,17.0
6674,CL80,1,4,Wednesday,6,0.0,76.0,24.0
6675,CL80,1,4,Wednesday,7,2.6666666666666665,79.0,18.333333333333332
6676,CL80,1,4,Wednesday,8,0.0,79.66666666666667,20.333333333333332
6677,CL80,1,4,Wednesday,9,3.6666666666666665,78.33333333333333,17.666666666666668
6678,CL80,1,4,Wednesday,10,1.0,71.0,28.0
6679,CL80,1,4,Wednesday,11,6.666666666666667,53.666666666666664,39.666666666666664
6680,CL80,1,4,Wednesday,12,5.666666666666667,65.33333333333333,28.666666666666668
6681,CL80,1,4,Wednesday,13,3.3333333333333335,71.0,25.666666666666668
6682,CL80,1,4,Wednesday,14,2.0,75.0,22.666666666666668
6683,CL80,1,4,Wednesday,15,3.0,64.0,33.0
6684,CL80,1,4,Wednesday,16,5.666666666666667,69.33333333333333,24.666666666666668
6685,CL80,1,4,Wednesday,17,7.333333333333333,70.0,22.666666666666668
6686,CL80,1,4,Wednesday,18,0.0,76.66666666666667,23.333333333333332
6687,CL80,1,4,Wednesday,19,3.0,73.66666666666667,23.666666666666668
6688,CL80,1,4,Wednesday,20,5.0,66.0,29.0
6689,CL80,1,4,Wednesday,21,5.333333333333333,66.0,29.0
6690,CL80,1,4,Wednesday,22,0.0,47.0,53.0
6691,CL80,1,4,Wednesday,23,8.0,52.333333333333336,39.666666666666664
6692,CL80,1,5,Friday,0,0.0,66.5,33.5
6693,CL80,1,5,Friday,1,3.5000000000000004,75.0,21.5
6694,CL80,1,5,Friday,2,0.0,75.0,25.0
6695,CL80,1,5,Friday,3,0.0,33.0,67.0
6696,CL80,1,5,Friday,4,0.0,62.0,38.0
6697,CL80,1,5,Friday,5,0.0,50.0,50.0
6698,CL80,1,5,Friday,6,0.0,68.0,32.0
6699,CL80,1,5,Friday,7,2.6666666666666665,76.33333333333333,21.0
6700,CL80,1,5,Friday,8,3.5,76.75,20.0
6701,CL80,1,5,Friday,9,3.6,73.2,23.6
6702,CL80,1,5,Friday,10,3.6,68.8,27.6
6703,CL80,1,5,Friday,11,8.6,60.8,30.4
6704,CL80,1,5,Friday,12,3.4,70.2,26.2
6705,CL80,1,5,Friday,13,2.0,69.75,28.5
6706,CL80,1,5,Friday,14,5.8,74.0,20.2
6707,CL80,1,5,Friday,15,3.6,71.6,25.0
6708,CL80,1,5,Friday,16,9.0,70.4,20.4
6709,CL80,1,5,Friday,17,3.2,69.8,26.8
6710,CL80,1,5,Friday,18,2.8,73.4,23.8
6711,CL80,1,5,Friday,19,5.5,64.75,29.75
6712,CL80,1,5,Friday,20,3.2,68.6,28.2
6713,CL80,1,5,Friday,21,7.6,56.6,36.0
6714,CL80,1,5,Friday,22,1.4000000000000001,58.6,40.0
6715,CL80,1,5,Friday,23,0.0,54.666666666666664,45.333333333333336
6716,CL80,1,5,Monday,0,0.0,0.0,100.0
6717,CL80,1,5,Monday,1,0.0,71.0,28.999999999999996
6718,CL80,1,5,Monday,7,5.0,81.66666666666667,13.333333333333334
6719,CL80,1,5,Monday,8,8.5,72.75,19.0
6720,CL80,1,5,Monday,9,5.0,69.0,26.0
6721,CL80,1,5,Monday,10,2.5,72.25,25.0
6722,CL80,1,5,Monday,11,9.0,67.0,24.333333333333332
6723,CL80,1,5,Monday,12,2.25,71.0,26.75
6724,CL80,1,5,Monday,13,6.0,73.0,20.75
6725,CL80,1,5,Monday,14,5.0,63.5,32.0
6726,CL80,1,5,Monday,15,1.6666666666666667,69.33333333333333,29.0
6727,CL80,1,5,Monday,16,4.0,69.75,26.5
6728,CL80,1,5,Monday,17,3.0,74.5,22.25
6729,CL80,1,5,Monday,18,2.0,70.25,28.0
6730,CL80,1,5,Monday,19,5.0,67.33333333333333,27.666666666666668
6731,CL80,1,5,Monday,20,3.0,67.25,30.0
6732,CL80,1,5,Monday,21,5.75,59.5,34.5
6733,CL80,1,5,Monday,22,2.75,59.75,37.5
6734,CL80,1,5,Monday,23,0.0,62.333333333333336,37.666666666666664
6735,CL80,1,5,Saturday,6,0.0,73.0,27.0
6736,CL80,1,5,Saturday,7,0.0,76.0,24.0
6737,CL80,1,5,Saturday,8,2.75,77.0,20.25
6738,CL80,1,5,Saturday,9,1.25,78.0,21.0
6739,CL80,1,5,Saturday,10,1.0,72.5,26.5
6740,CL80,1,5,Saturday,11,6.25,59.5,34.0
6741,CL80,1,5,Saturday,12,2.25,67.25,30.25
6742,CL80,1,5,Saturday,13,0.0,81.5,18.5
6743,CL80,1,5,Saturday,14,2.25,73.0,24.75
6744,CL80,1,5,Saturday,15,3.75,67.0,29.25
6745,CL80,1,5,Saturday,16,3.25,73.0,23.75
6746,CL80,1,5,Saturday,17,1.25,75.5,23.25
6747,CL80,1,5,Saturday,18,0.0,78.0,22.0
6748,CL80,1,5,Saturday,19,0.0,75.75,24.25
6749,CL80,1,5,Saturday,20,5.0,71.25,24.0
6750,CL80,1,5,Saturday,21,13.0,60.0,27.0
6751,CL80,1,5,Saturday,22,5.666666666666667,38.666666666666664,55.666666666666664
6752,CL80,1,5,Saturday,23,0.0,33.5,66.5
6753,CL80,1,5,Sunday,0,0.0,50.0,50.0
6754,CL80,1,5,Sunday,2,0.0,50.0,50.0
6755,CL80,1,5,Sunday,7,0.0,64.0,36.0
6756,CL80,1,5,Sunday,8,0.0,54.75,45.25
6757,CL80,1,5,Sunday,9,7.25,61.25,31.75
6758,CL80,1,5,Sunday,10,3.0,59.25,37.5
6759,CL80,1,5,Sunday,11,0.0,86.75,13.25
6760,CL80,1,5,Sunday,12,3.5000000000000004,85.5,10.75
6761,CL80,1,5,Sunday,13,0.0,82.5,17.5
6762,CL80,1,5,Sunday,14,5.0,69.5,25.5
6763,CL80,1,5,Sunday,15,4.0,59.5,36.75
6764,CL80,1,5,Sunday,16,0.0,94.5,5.5
6765,CL80,1,5,Sunday,17,0.0,90.0,10.0
6766,CL80,1,5,Sunday,18,0.0,91.75,8.25
6767,CL80,1,5,Sunday,19,0.0,60.5,39.5
6768,CL80,1,5,Sunday,20,8.25,70.75,20.75
6769,CL80,1,5,Sunday,21,0.0,72.5,27.5
6770,CL80,1,5,Sunday,22,0.0,58.5,41.5
6771,CL80,1,5,Sunday,23,0.0,100.0,0.0
6772,CL80,1,5,Thursday,0,0.0,30.0,70.0
6773,CL80,1,5,Thursday,1,4.5,70.5,25.0
6774,CL80,1,5,Thursday,2,0.0,100.0,0.0
6775,CL80,1,5,Thursday,3,0.0,78.0,22.0
6776,CL80,1,5,Thursday,4,0.0,62.0,38.0
6777,CL80,1,5,Thursday,5,0.0,100.0,0.0
6778,CL80,1,5,Thursday,6,0.0,77.0,23.0
6779,CL80,1,5,Thursday,7,0.0,90.66666666666667,9.333333333333334
6780,CL80,1,5,Thursday,8,6.75,84.5,9.0
6781,CL80,1,5,Thursday,9,1.5,79.0,19.75
6782,CL80,1,5,Thursday,10,2.0,77.75,20.25
6783,CL80,1,5,Thursday,11,11.2,59.6,29.4
6784,CL80,1,5,Thursday,12,2.6,71.4,26.2
6785,CL80,1,5,Thursday,13,2.4,74.0,23.8
6786,CL80,1,5,Thursday,14,1.2,77.4,21.6
6787,CL80,1,5,Thursday,15,1.8,69.8,28.2
6788,CL80,1,5,Thursday,16,6.0,76.4,17.4
6789,CL80,1,5,Thursday,17,1.8,74.4,23.8
6790,CL80,1,5,Thursday,18,3.0,78.0,19.0
6791,CL80,1,5,Thursday,19,1.6,65.2,33.2
6792,CL80,1,5,Thursday,20,4.5,70.25,25.5
6793,CL80,1,5,Thursday,21,4.25,65.5,30.25
6794,CL80,1,5,Thursday,22,0.0,48.25,51.75
6795,CL80,1,5,Thursday,23,0.0,50.0,50.0
6796,CL80,1,5,Tuesday,0,0.0,33.333333333333336,66.66666666666667
6797,CL80,1,5,Tuesday,1,0.0,82.0,18.0
6798,CL80,1,5,Tuesday,2,0.0,60.0,40.0
6799,CL80,1,5,Tuesday,3,0.0,90.0,10.0
6800,CL80,1,5,Tuesday,4,0.0,85.5,14.499999999999998
6801,CL80,1,5,Tuesday,5,20.0,80.0,0.0
6802,CL80,1,5,Tuesday,6,0.0,62.0,38.0
6803,CL80,1,5,Tuesday,7,2.0,73.0,25.0
6804,CL80,1,5,Tuesday,8,2.5,72.0,25.75
6805,CL80,1,5,Tuesday,9,2.0,80.75,17.25
6806,CL80,1,5,Tuesday,10,1.5,75.0,23.5
6807,CL80,1,5,Tuesday,11,10.0,66.25,24.0
6808,CL80,1,5,Tuesday,12,4.75,67.75,27.25
6809,CL80,1,5,Tuesday,13,3.0,80.66666666666667,16.0
6810,CL80,1,5,Tuesday,14,3.5,69.75,26.75
6811,CL80,1,5,Tuesday,15,5.75,71.25,23.0
6812,CL80,1,5,Tuesday,16,6.75,70.5,22.75
6813,CL80,1,5,Tuesday,17,0.75,76.75,22.5
6814,CL80,1,5,Tuesday,18,5.0,74.5,20.5
6815,CL80,1,5,Tuesday,19,2.25,71.25,26.75
6816,CL80,1,5,Tuesday,20,1.0,69.66666666666667,29.333333333333332
6817,CL80,1,5,Tuesday,21,7.5,58.75,34.0
6818,CL80,1,5,Tuesday,22,2.75,52.5,44.5
6819,CL80,1,5,Tuesday,23,0.0,59.5,40.5
6820,CL80,1,5,Wednesday,0,10.6,31.6,57.6
6821,CL80,1,5,Wednesday,1,0.0,54.333333333333336,45.666666666666664
6822,CL80,1,5,Wednesday,2,0.0,68.33333333333333,31.666666666666668
6823,CL80,1,5,Wednesday,3,5.0,60.0,35.0
6824,CL80,1,5,Wednesday,4,0.0,40.0,60.0
6825,CL80,1,5,Wednesday,5,0.0,67.0,33.0
6826,CL80,1,5,Wednesday,6,0.0,75.0,25.0
6827,CL80,1,5,Wednesday,7,1.6666666666666667,72.0,26.333333333333332
6828,CL80,1,5,Wednesday,8,7.5,71.25,21.25
6829,CL80,1,5,Wednesday,9,0.0,72.5,27.5
6830,CL80,1,5,Wednesday,10,1.75,69.5,28.75
6831,CL80,1,5,Wednesday,11,10.2,52.6,37.2
6832,CL80,1,5,Wednesday,12,2.25,71.0,27.0
6833,CL80,1,5,Wednesday,13,3.0,80.0,17.2
6834,CL80,1,5,Wednesday,14,4.6,64.8,30.2
6835,CL80,1,5,Wednesday,15,4.8,69.6,25.8
6836,CL80,1,5,Wednesday,16,9.2,64.4,26.8
6837,CL80,1,5,Wednesday,17,2.4,69.8,27.8
6838,CL80,1,5,Wednesday,18,3.4,78.4,18.2
6839,CL80,1,5,Wednesday,19,2.4,62.2,35.6
6840,CL80,1,5,Wednesday,20,4.6,71.0,24.2
6841,CL80,1,5,Wednesday,21,4.8,57.4,37.8
6842,CL80,1,5,Wednesday,22,3.2,60.4,36.4
6843,CL80,1,5,Wednesday,23,0.0,37.5,62.5
6844,CL80,1,6,Friday,0,0.0,41.5,58.5
6845,CL80,1,6,Friday,1,0.0,73.5,26.5
6846,CL80,1,6,Friday,2,0.0,80.0,20.0
6847,CL80,1,6,Friday,3,0.0,89.0,11.0
6848,CL80,1,6,Friday,4,0.0,55.0,45.0
6849,CL80,1,6,Friday,5,0.0,77.0,23.0
6850,CL80,1,6,Friday,6,12.0,60.5,27.0
6851,CL80,1,6,Friday,7,0.0,83.0,17.0
6852,CL80,1,6,Friday,8,1.5,67.0,31.0
6853,CL80,1,6,Friday,9,0.0,75.5,24.5
6854,CL80,1,6,Friday,10,0.0,70.0,30.0
6855,CL80,1,6,Friday,11,8.0,63.0,29.0
6856,CL80,1,6,Friday,12,1.5,74.5,24.0
6857,CL80,1,6,Friday,13,4.0,71.0,24.5
6858,CL80,1,6,Friday,14,0.0,83.0,17.0
6859,CL80,1,6,Friday,15,2.5,81.5,15.5
6860,CL80,1,6,Friday,16,10.0,68.0,23.0
6861,CL80,1,6,Friday,17,3.5,64.0,33.0
6862,CL80,1,6,Friday,18,0.0,70.0,30.0
6863,CL80,1,6,Friday,19,9.0,74.0,16.5
6864,CL80,1,6,Friday,20,6.5,59.0,34.5
6865,CL80,1,6,Friday,21,7.5,66.0,26.5
6866,CL80,1,6,Friday,22,0.0,55.0,45.0
6867,CL80,1,6,Friday,23,0.0,54.0,46.0
6868,CL80,1,6,Monday,1,11.0,67.0,22.0
6869,CL80,1,6,Monday,2,0.0,100.0,0.0
6870,CL80,1,6,Monday,3,0.0,100.0,0.0
6871,CL80,1,6,Monday,4,0.0,37.5,62.5
6872,CL80,1,6,Monday,5,0.0,100.0,0.0
6873,CL80,1,6,Monday,6,0.0,83.5,16.5
6874,CL80,1,6,Monday,7,0.0,96.0,4.0
6875,CL80,1,6,Monday,8,2.0,85.5,12.5
6876,CL80,1,6,Monday,9,3.5000000000000004,59.0,37.5
6877,CL80,1,6,Monday,10,2.0,73.0,25.0
6878,CL80,1,6,Monday,11,3.5000000000000004,63.5,33.0
6879,CL80,1,6,Monday,12,1.0,83.0,16.0
6880,CL80,1,6,Monday,13,1.5,90.5,8.0
6881,CL80,1,6,Monday,14,1.5,84.0,15.0
6882,CL80,1,6,Monday,15,4.0,64.0,32.5
6883,CL80,1,6,Monday,16,4.5,67.5,28.0
6884,CL80,1,6,Monday,17,4.0,48.0,48.0
6885,CL80,1,6,Monday,18,0.0,36.5,63.5
6886,CL80,1,6,Monday,19,5.0,57.5,37.5
6887,CL80,1,6,Monday,20,2.5,84.0,13.5
6888,CL80,1,6,Monday,21,13.0,49.5,37.5
6889,CL80,1,6,Monday,22,4.0,41.5,54.0
6890,CL80,1,6,Monday,23,0.0,67.0,33.0
6891,CL80,1,6,Saturday,0,0.0,46.666666666666664,53.333333333333336
6892,CL80,1,6,Saturday,1,3.3333333333333335,83.66666666666667,13.0
6893,CL80,1,6,Saturday,2,0.0,92.66666666666667,7.333333333333333
6894,CL80,1,6,Saturday,3,0.0,53.666666666666664,46.333333333333336
6895,CL80,1,6,Saturday,4,0.0,77.66666666666667,22.333333333333332
6896,CL80,1,6,Saturday,5,4.666666666666667,67.0,28.333333333333332
6897,CL80,1,6,Saturday,6,0.0,67.0,33.0
6898,CL80,1,6,Saturday,7,2.0,81.0,16.666666666666668
6899,CL80,1,6,Saturday,8,5.666666666666667,77.66666666666667,16.666666666666668
6900,CL80,1,6,Saturday,9,3.0,71.33333333333333,25.333333333333332
6901,CL80,1,6,Saturday,10,2.3333333333333335,84.33333333333333,13.333333333333334
6902,CL80,1,6,Saturday,11,6.0,69.66666666666667,24.0
6903,CL80,1,6,Saturday,12,1.3333333333333333,70.33333333333333,28.333333333333332
6904,CL80,1,6,Saturday,13,2.3333333333333335,77.33333333333333,20.666666666666668
6905,CL80,1,6,Saturday,14,2.3333333333333335,71.0,26.666666666666668
6906,CL80,1,6,Saturday,15,2.3333333333333335,74.33333333333333,23.666666666666668
6907,CL80,1,6,Saturday,16,3.0,67.0,30.0
6908,CL80,1,6,Saturday,17,3.3333333333333335,60.666666666666664,36.333333333333336
6909,CL80,1,6,Saturday,18,1.6666666666666667,79.66666666666667,18.666666666666668
6910,CL80,1,6,Saturday,19,0.0,54.333333333333336,45.666666666666664
6911,CL80,1,6,Saturday,20,3.6666666666666665,70.33333333333333,25.666666666666668
6912,CL80,1,6,Saturday,21,4.0,70.0,26.0
6913,CL80,1,6,Saturday,22,8.333333333333334,67.0,24.333333333333332
6914,CL80,1,6,Saturday,23,0.0,71.0,29.0
6915,CL80,1,6,Sunday,0,0.0,50.0,50.0
6916,CL80,1,6,Sunday,1,0.0,16.5,83.5
6917,CL80,1,6,Sunday,3,0.0,100.0,0.0
6918,CL80,1,6,Sunday,4,0.0,12.5,87.5
6919,CL80,1,6,Sunday,5,0.0,67.0,33.0
6920,CL80,1,6,Sunday,6,0.0,87.5,12.5
6921,CL80,1,6,Sunday,7,0.0,75.0,25.0
6922,CL80,1,6,Sunday,8,0.0,62.5,37.5
6923,CL80,1,6,Sunday,9,0.0,83.5,16.5
6924,CL80,1,6,Sunday,10,0.0,100.0,0.0
6925,CL80,1,6,Sunday,11,7.000000000000001,28.499999999999996,64.5
6926,CL80,1,6,Sunday,12,0.0,73.0,27.0
6927,CL80,1,6,Sunday,13,0.0,87.5,12.5
6928,CL80,1,6,Sunday,14,0.0,100.0,0.0
6929,CL80,1,6,Sunday,15,0.0,58.5,41.5
6930,CL80,1,6,Sunday,16,0.0,67.0,33.0
6931,CL80,1,6,Sunday,17,7.000000000000001,69.0,23.5
6932,CL80,1,6,Sunday,18,6.0,50.0,44.0
6933,CL80,1,6,Sunday,19,16.5,83.5,0.0
6934,CL80,1,6,Sunday,20,0.0,16.5,83.5
6935,CL80,1,6,Sunday,21,0.0,100.0,0.0
6936,CL80,1,6,Sunday,22,0.0,50.0,50.0
6937,CL80,1,6,Sunday,23,0.0,25.0,75.0
6938,CL80,1,6,Thursday,0,0.0,39.5,60.5
6939,CL80,1,6,Thursday,1,5.0,57.5,37.5
6940,CL80,1,6,Thursday,2,0.0,46.5,53.5
6941,CL80,1,6,Thursday,3,8.5,85.5,6.0
6942,CL80,1,6,Thursday,4,0.0,68.0,32.0
6943,CL80,1,6,Thursday,5,0.0,85.0,15.0
6944,CL80,1,6,Thursday,6,0.0,64.0,36.0
6945,CL80,1,6,Thursday,7,3.5000000000000004,78.5,18.5
6946,CL80,1,6,Thursday,8,4.5,73.0,23.0
6947,CL80,1,6,Thursday,9,1.5,76.5,22.0
6948,CL80,1,6,Thursday,10,0.0,70.0,30.0
6949,CL80,1,6,Thursday,11,6.0,61.5,33.0
6950,CL80,1,6,Thursday,12,5.0,62.0,33.0
6951,CL80,1,6,Thursday,13,3.5,76.0,21.000000000000004
6952,CL80,1,6,Thursday,14,1.0,72.0,27.0
6953,CL80,1,6,Thursday,15,0.0,78.5,21.5
6954,CL80,1,6,Thursday,16,5.0,74.5,20.5
6955,CL80,1,6,Thursday,17,0.0,64.0,36.0
6956,CL80,1,6,Thursday,18,1.5,74.5,24.0
6957,CL80,1,6,Thursday,19,1.5,72.0,26.5
6958,CL80,1,6,Thursday,20,4.5,75.5,20.0
6959,CL80,1,6,Thursday,21,5.5,69.0,26.0
6960,CL80,1,6,Thursday,22,0.0,46.5,53.5
6961,CL80,1,6,Thursday,23,0.0,56.0,44.0
6962,CL80,1,6,Tuesday,0,0.0,58.5,41.5
6963,CL80,1,6,Tuesday,1,0.0,77.5,22.5
6964,CL80,1,6,Tuesday,2,0.0,58.5,41.5
6965,CL80,1,6,Tuesday,3,0.0,93.0,7.000000000000001
6966,CL80,1,6,Tuesday,4,0.0,79.5,20.5
6967,CL80,1,6,Tuesday,5,0.0,70.5,29.5
6968,CL80,1,6,Tuesday,6,0.0,62.5,37.5
6969,CL80,1,6,Tuesday,7,4.0,77.0,19.0
6970,CL80,1,6,Tuesday,8,10.0,69.0,21.5
6971,CL80,1,6,Tuesday,9,2.0,76.5,21.5
6972,CL80,1,6,Tuesday,10,1.5,63.5,35.0
6973,CL80,1,6,Tuesday,11,9.5,62.5,28.0
6974,CL80,1,6,Tuesday,12,4.5,60.0,35.0
6975,CL80,1,6,Tuesday,13,5.0,82.0,12.5
6976,CL80,1,6,Tuesday,14,1.5,74.5,24.0
6977,CL80,1,6,Tuesday,15,0.0,71.5,28.5
6978,CL80,1,6,Tuesday,16,9.0,71.5,19.5
6979,CL80,1,6,Tuesday,17,3.0,64.5,32.5
6980,CL80,1,6,Tuesday,18,3.5000000000000004,73.0,23.5
6981,CL80,1,6,Tuesday,19,7.5,62.5,30.0
6982,CL80,1,6,Tuesday,20,6.0,71.5,23.0
6983,CL80,1,6,Tuesday,21,3.0,63.5,33.5
6984,CL80,1,6,Tuesday,22,0.0,37.5,62.5
6985,CL80,1,6,Tuesday,23,16.0,42.5,42.5
6986,CL80,1,6,Wednesday,0,0.0,16.5,83.5
6987,CL80,1,6,Wednesday,1,0.0,80.0,20.0
6988,CL80,1,6,Wednesday,2,0.0,70.0,30.0
6989,CL80,1,6,Wednesday,3,0.0,58.5,41.5
6990,CL80,1,6,Wednesday,4,0.0,80.0,20.0
6991,CL80,1,6,Wednesday,5,11.0,61.5,27.5
6992,CL80,1,6,Wednesday,6,0.0,72.5,27.5
6993,CL80,1,6,Wednesday,7,0.0,82.0,18.0
6994,CL80,1,6,Wednesday,8,0.0,76.0,24.0
6995,CL80,1,6,Wednesday,9,1.5,68.5,30.0
6996,CL80,1,6,Wednesday,10,3.0,71.5,25.5
6997,CL80,1,6,Wednesday,11,5.5,61.0,33.5
6998,CL80,1,6,Wednesday,12,5.5,70.5,24.0
6999,CL80,1,6,Wednesday,13,0.0,78.5,21.5
7000,CL80,1,6,Wednesday,14,2.0,77.0,21.5
7001,CL80,1,6,Wednesday,15,1.0,77.0,21.5
7002,CL80,1,6,Wednesday,16,7.5,73.0,19.5
7003,CL80,1,6,Wednesday,17,9.5,64.5,25.5
7004,CL80,1,6,Wednesday,18,3.0,75.5,21.5
7005,CL80,1,6,Wednesday,19,10.5,70.0,20.0
7006,CL80,1,6,Wednesday,20,5.5,83.5,11.0
7007,CL80,1,6,Wednesday,21,6.0,57.5,37.0
7008,CL80,1,6,Wednesday,22,3.0,51.0,46.0
7009,CL80,1,6,Wednesday,23,0.0,75.0,25.0
7010,CL80,1,7,Friday,0,0.0,8.25,91.75
7011,CL80,1,7,Friday,1,1.7500000000000002,56.75,41.5
7012,CL80,1,7,Friday,2,2.5,58.75,38.75
7013,CL80,1,7,Friday,3,0.0,70.0,30.0
7014,CL80,1,7,Friday,4,0.0,68.5,31.5
7015,CL80,1,7,Friday,5,2.75,57.75,39.5
7016,CL80,1,7,Friday,6,0.0,66.25,33.75
7017,CL80,1,7,Friday,7,2.25,63.25,34.5
7018,CL80,1,7,Friday,8,3.75,68.5,28.0
7019,CL80,1,7,Friday,9,0.0,73.5,26.5
7020,CL80,1,7,Friday,10,2.0,64.0,34.25
7021,CL80,1,7,Friday,11,8.0,58.25,34.25
7022,CL80,1,7,Friday,12,2.0,64.25,33.5
7023,CL80,1,7,Friday,13,0.75,69.75,29.75
7024,CL80,1,7,Friday,14,2.75,64.5,33.0
7025,CL80,1,7,Friday,15,4.0,68.75,27.5
7026,CL80,1,7,Friday,16,6.5,69.75,24.0
7027,CL80,1,7,Friday,17,5.0,68.75,26.25
7028,CL80,1,7,Friday,18,2.25,67.0,30.5
7029,CL80,1,7,Friday,19,5.75,68.5,25.5
7030,CL80,1,7,Friday,20,4.25,65.25,30.25
7031,CL80,1,7,Friday,21,10.0,53.25,37.0
7032,CL80,1,7,Friday,22,2.25,53.75,44.0
7033,CL80,1,7,Friday,23,0.0,57.0,43.0
7034,CL80,1,7,Monday,0,0.0,30.0,70.0
7035,CL80,1,7,Monday,1,0.0,80.75,19.25
7036,CL80,1,7,Monday,2,0.0,87.5,12.5
