codigo_siniestro,fecha,hora,gravedad,clase,choque_con,objeto_fijo,direccion,total_muertos,total_heridos,localidad,diseno_lugar,corredor,direcc_1,ciudad,pais,ciclista,conductor,motociclista,pasajero,peaton,total_condicion,herido,ileso,muerto,sin_informacion_x,total_estado,femenino,masculino,total_sexo,automovil,bicicleta,bus,buseta,camion_furgon,camioneta,campero,cuatrimoto,microbus,motocarro,motocicleta,motociclo,tractocamion,volqueta,total_clase,diplomatico,oficial,particular,publico,total_servicio,first_codc,codigo_causa,descripcion,direcc_2,direcc_3,direcc_copl,hora_1,lat,lon,year_month,year,month,day,hour,sentido,dia,carga_S/N,accidents_road_1_cl13,accidents_road_1_cl80
4407629,13/03/2015,9:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 128 81,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,128,81,Avenida Calle 13 # 128 81 Bogotá Colombia,6/11/2020 9:00,4.6262505,-74.1054858,2015-03,2015,3,Friday,9,west_east,Viernes,1,FALSE,FALSE
4407640,14/03/2015,18:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 116 97,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,134,134,REVERSO IMPRUDENTE,116,97,Avenida Calle 13 # 116 97 Bogotá Colombia,6/11/2020 18:30,4.6262505,-74.1054858,2015-03,2015,3,Saturday,18,west_east,Sabado,1,FALSE,FALSE
4408061,18/03/2015,5:55:00,Con Heridos,Atropello,,,AC 13-KR 39 02,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,0,1,0,1,2,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,139,139,IMPERICIA EN EL MANEJO,39,2,Avenida Calle 13 # 39 02 Bogotá Colombia,6/11/2020 5:55,4.6262505,-74.1054858,2015-03,2015,3,Wednesday,5,east_west,Miercoles,0,FALSE,FALSE
4407942,18/03/2015,8:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 65B 42,0,0,Puente Aranda,Paso elevado,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,106,106,ADELANTAR INVADIENDO CARRIL DEL MISMO SENTIDO EN ZIG-ZAG,65B,42,Avenida Calle 13 # 65B 42 Bogotá Colombia,6/11/2020 8:50,4.6232512,-74.1021196,2015-03,2015,3,Wednesday,8,east_west,Miercoles,1,FALSE,FALSE
4408342,21/03/2015,9:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 72A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,72A,2,Avenida Calle 13 # 72A 02 Bogotá Colombia,6/11/2020 9:00,4.6262505,-74.1054858,2015-03,2015,3,Saturday,9,east_west,Sabado,0,FALSE,FALSE
4408462,24/03/2015,11:45:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 24 37,0,1,Los Mártires,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,1,0,3,1,2,0,0,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,24,37,Avenida Calle 13 # 24 37 Bogotá Colombia,6/11/2020 11:45,4.6262505,-74.1054858,2015-03,2015,3,Tuesday,11,west_east,Martes,0,FALSE,FALSE
4408566,25/03/2015,16:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 123 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,123,2,Avenida Calle 13 # 123 02 Bogotá Colombia,6/11/2020 16:45,4.6262505,-74.1054858,2015-03,2015,3,Wednesday,16,east_west,Miercoles,0,FALSE,FALSE
4408712,26/03/2015,20:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 78G 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,78G,2,Avenida Calle 13 # 78G 02 Bogotá Colombia,6/11/2020 20:00,4.6262505,-74.1054858,2015-03,2015,3,Thursday,20,east_west,Jueves,0,FALSE,FALSE
4408818,28/03/2015,15:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 65 02,0,0,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 15:00,4.6262505,-74.1054858,2015-03,2015,3,Saturday,15,east_west,Sabado,0,FALSE,FALSE
4408764,29/03/2015,2:30:00,Con Muertos,Atropello,,,AC 13-KR 72 64,1,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,0,1,2,0,0,1,1,2,0,1,2,,,,,,,,,,,,,,,,,,,,,411,411,OTRAS,72,64,Avenida Calle 13 # 72 64 Bogotá Colombia,6/11/2020 2:30,4.6262505,-74.1054858,2015-03,2015,3,Sunday,2,east_west,Domingo,0,FALSE,FALSE
4408772,29/03/2015,11:30:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 128 02,0,1,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,1,0,3,1,2,0,0,3,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,128,2,Avenida Calle 13 # 128 02 Bogotá Colombia,6/11/2020 11:30,4.6262505,-74.1054858,2015-03,2015,3,Sunday,11,east_west,Domingo,0,FALSE,FALSE
4408945,30/03/2015,14:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 72 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,1,3,103,103,ADELANTAR CERRANDO,72,2,Avenida Calle 13 # 72 02 Bogotá Colombia,6/11/2020 14:00,4.6262505,-74.1054858,2015-03,2015,3,Monday,14,east_west,Lunes,0,FALSE,FALSE
4409220,4/01/2015,14:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 96 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,96,2,Avenida Calle 13 # 96 02 Bogotá Colombia,6/11/2020 14:00,4.6262505,-74.1054858,2015-01,2015,1,Sunday,14,east_west,Domingo,0,FALSE,FALSE
4409187,4/05/2015,19:30:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 35 51,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,1,0,3,1,2,0,0,3,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,35,51,Avenida Calle 13 # 35 51 Bogotá Colombia,6/11/2020 19:30,4.6262505,-74.1054858,2015-05,2015,5,Monday,19,west_east,Lunes,0,FALSE,FALSE
4409808,4/11/2015,15:16:00,Con Heridos,Caida de ocupante,,,AC 13-KR 56 02,0,3,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,3,0,4,3,1,0,0,4,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,119,119,FRENAR BRUSCAMENTE,56,2,Avenida Calle 13 # 56 02 Bogotá Colombia,6/11/2020 15:16,4.6262505,-74.1054858,2015-11,2015,11,Wednesday,15,east_west,Miercoles,0,FALSE,FALSE
4410014,4/12/2015,2:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 39 02,0,0,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,142,142,SEMÁFORO EN ROJO,39,2,Avenida Calle 13 # 39 02 Bogotá Colombia,6/11/2020 2:50,4.6262505,-74.1054858,2015-12,2015,12,Friday,2,east_west,Viernes,0,FALSE,FALSE
4410060,13/04/2015,6:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 65 02,0,0,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,103,103,ADELANTAR CERRANDO,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 6:30,4.6262505,-74.1054858,2015-04,2015,4,Monday,6,east_west,Lunes,0,FALSE,FALSE
4410064,13/04/2015,12:40:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 72 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,72,2,Avenida Calle 13 # 72 02 Bogotá Colombia,6/11/2020 12:40,4.6262505,-74.1054858,2015-04,2015,4,Monday,12,east_west,Lunes,1,FALSE,FALSE
4410192,14/04/2015,6:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 78 33,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,103,103,ADELANTAR CERRANDO,78,33,Avenida Calle 13 # 78 33 Bogotá Colombia,6/11/2020 6:00,4.6262505,-74.1054858,2015-04,2015,4,Tuesday,6,west_east,Martes,0,FALSE,FALSE
4410539,17/04/2015,2:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 69B 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,69B,2,Avenida Calle 13 # 69B 02 Bogotá Colombia,6/11/2020 2:30,4.6262505,-74.1054858,2015-04,2015,4,Friday,2,east_west,Viernes,0,FALSE,FALSE
4410601,17/04/2015,23:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 86 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,86,2,Avenida Calle 13 # 86 02 Bogotá Colombia,6/11/2020 23:30,4.6262505,-74.1054858,2015-04,2015,4,Friday,23,east_west,Viernes,1,FALSE,FALSE
4410381,17/04/2015,2:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 120 02,0,0,Fontibón,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,157,157,OTRA,120,2,Avenida Calle 13 # 120 02 Bogotá Colombia,6/11/2020 2:30,4.6262505,-74.1054858,2015-04,2015,4,Friday,2,east_west,Viernes,1,FALSE,FALSE
4410696,18/04/2015,13:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 126 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,145,145,ARRANCAR SIN PRECAUCION,126,2,Avenida Calle 13 # 126 02 Bogotá Colombia,6/11/2020 13:50,4.6262505,-74.1054858,2015-04,2015,4,Saturday,13,east_west,Sabado,1,FALSE,FALSE
4410718,20/04/2015,8:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 72 02,0,0,Fontibón,Paso a nivel,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,103,103,ADELANTAR CERRANDO,72,2,Avenida Calle 13 # 72 02 Bogotá Colombia,6/11/2020 8:00,4.6262505,-74.1054858,2015-04,2015,4,Monday,8,east_west,Lunes,0,FALSE,FALSE
4410806,20/04/2015,14:10:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 116 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,4,0,0,0,4,0,4,0,0,4,0,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,116,2,Avenida Calle 13 # 116 02 Bogotá Colombia,6/11/2020 14:10,4.6262505,-74.1054858,2015-04,2015,4,Monday,14,east_west,Lunes,1,FALSE,FALSE
4410751,20/04/2015,7:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 69 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,3,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,69,2,Avenida Calle 13 # 69 02 Bogotá Colombia,6/11/2020 7:30,4.6262505,-74.1054858,2015-04,2015,4,Monday,7,east_west,Lunes,1,FALSE,FALSE
4410885,20/04/2015,20:27:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 69B 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,69B,2,Avenida Calle 13 # 69B 02 Bogotá Colombia,6/11/2020 20:27,4.6262505,-74.1054858,2015-04,2015,4,Monday,20,east_west,Lunes,0,FALSE,FALSE
4410825,21/04/2015,17:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 96A 21,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,157,157,OTRA,96A,21,Avenida Calle 13 # 96A 21 Bogotá Colombia,6/11/2020 17:00,4.6032383,-74.0795182,2015-04,2015,4,Tuesday,17,west_east,Martes,1,FALSE,FALSE
4410881,22/04/2015,7:40:00,Con Heridos,Choque,,,AC 13-KR 65 02,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,1,0,2,1,1,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,157,157,OTRA,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 7:40,4.6262505,-74.1054858,2015-04,2015,4,Wednesday,7,east_west,Miercoles,0,FALSE,FALSE
4411301,25/04/2015,9:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 69F 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,69F,2,Avenida Calle 13 # 69F 02 Bogotá Colombia,6/11/2020 9:00,4.62344,-74.1019613,2015-04,2015,4,Saturday,9,east_west,Sabado,0,FALSE,FALSE
4411375,27/04/2015,22:25:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 86 02,0,1,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,157,157,OTRA,86,2,Avenida Calle 13 # 86 02 Bogotá Colombia,6/11/2020 22:25,4.6262505,-74.1054858,2015-04,2015,4,Monday,22,east_west,Lunes,0,FALSE,FALSE
4411652,30/04/2015,22:10:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 65 02,0,2,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,0,2,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,142,142,SEMÁFORO EN ROJO,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 22:10,4.6262505,-74.1054858,2015-04,2015,4,Thursday,22,east_west,Jueves,0,FALSE,FALSE
4411704,5/02/2015,20:20:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 39 02,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,39,2,Avenida Calle 13 # 39 02 Bogotá Colombia,6/11/2020 20:20,4.6262505,-74.1054858,2015-02,2015,2,Thursday,20,east_west,Jueves,0,FALSE,FALSE
4411920,5/04/2015,16:45:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 50 02,0,1,Puente Aranda,Paso a nivel,Calle 13,Calle 13,Bogotá,Colombia,1,1,0,0,0,2,1,1,0,0,2,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,122,122,GIRAR BRUSCAMENTE,50,2,Avenida Calle 13 # 50 02 Bogotá Colombia,6/11/2020 16:45,4.6262505,-74.1054858,2015-04,2015,4,Sunday,16,east_west,Domingo,0,FALSE,FALSE
4412026,5/04/2015,10:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 30 84,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,30,84,Avenida Calle 13 # 30 84 Bogotá Colombia,6/11/2020 10:45,4.6262505,-74.1054858,2015-04,2015,4,Sunday,10,east_west,Domingo,1,FALSE,FALSE
4412005,5/04/2015,20:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 78 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,78,2,Avenida Calle 13 # 78 02 Bogotá Colombia,6/11/2020 20:00,4.6262505,-74.1054858,2015-04,2015,4,Sunday,20,east_west,Domingo,1,FALSE,FALSE
4411916,5/05/2015,5:45:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 65 02,0,3,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,2,1,5,3,2,0,0,5,3,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 5:45,4.6262505,-74.1054858,2015-05,2015,5,Tuesday,5,east_west,Martes,0,FALSE,FALSE
4412404,5/09/2015,16:00:00,Con Heridos,Choque,Objeto Fijo,Poste,AC 13-KR 43 02,0,1,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,157,157,OTRA,43,2,Avenida Calle 13 # 43 02 Bogotá Colombia,6/11/2020 16:00,4.6262505,-74.1054858,2015-09,2015,9,Saturday,16,east_west,Sabado,0,FALSE,FALSE
4412664,5/11/2015,7:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 42 98,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,42,98,Avenida Calle 13 # 42 98 Bogotá Colombia,6/11/2020 7:50,4.6262505,-74.1054858,2015-11,2015,11,Thursday,7,east_west,Jueves,0,FALSE,FALSE
4412749,5/12/2015,19:40:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 68C 03,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,68C,3,Avenida Calle 13 # 68C 03 Bogotá Colombia,6/11/2020 19:40,4.6032383,-74.0795182,2015-12,2015,12,Saturday,19,west_east,Sabado,1,FALSE,FALSE
4413088,15/05/2015,12:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 32 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,32,2,Avenida Calle 13 # 32 02 Bogotá Colombia,6/11/2020 12:30,4.6032383,-74.0795182,2015-05,2015,5,Friday,12,east_west,Viernes,0,FALSE,FALSE
4412967,15/05/2015,20:30:00,Con Heridos,Caida de ocupante,,,AC 13-KR 11 02,0,1,Santa Fe,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,1,0,2,1,1,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,157,157,OTRA,11,2,Avenida Calle 13 # 11 02 Bogotá Colombia,6/11/2020 20:30,4.6262505,-74.1054858,2015-05,2015,5,Friday,20,east_west,Viernes,0,FALSE,FALSE
4413112,15/05/2015,13:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 27 02,0,0,Los Mártires,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,157,157,OTRA,27,2,Avenida Calle 13 # 27 02 Bogotá Colombia,6/11/2020 13:00,4.6262505,-74.1054858,2015-05,2015,5,Friday,13,east_west,Viernes,0,FALSE,FALSE
4413056,17/05/2015,15:33:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 60 02,0,1,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,2,142,142,SEMÁFORO EN ROJO,60,2,Avenida Calle 13 # 60 02 Bogotá Colombia,6/11/2020 15:33,4.6262505,-74.1054858,2015-05,2015,5,Sunday,15,east_west,Domingo,0,FALSE,FALSE
4413161,19/05/2015,6:10:00,Con Heridos,Atropello,,,AC 13-KR 42BIS 02,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,0,1,0,1,2,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,157,157,OTRA,42BIS,2,Avenida Calle 13 # 42BIS 02 Bogotá Colombia,6/11/2020 6:10,4.62344,-74.1019613,2015-05,2015,5,Tuesday,6,east_west,Martes,0,FALSE,FALSE
4413325,19/05/2015,20:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 82 67,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,82,67,Avenida Calle 13 # 82 67 Bogotá Colombia,6/11/2020 20:30,4.6262505,-74.1054858,2015-05,2015,5,Tuesday,20,west_east,Martes,0,FALSE,FALSE
4413563,22/05/2015,5:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 135 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,135,2,Avenida Calle 13 # 135 02 Bogotá Colombia,6/11/2020 5:00,4.6262505,-74.1054858,2015-05,2015,5,Friday,5,east_west,Viernes,1,FALSE,FALSE
4413647,23/05/2015,16:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 42 02,0,0,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,42,2,Avenida Calle 13 # 42 02 Bogotá Colombia,6/11/2020 16:45,4.6262505,-74.1054858,2015-05,2015,5,Saturday,16,east_west,Sabado,0,FALSE,FALSE
4413813,25/05/2015,12:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 68 02,0,0,Puente Aranda,Paso elevado,Calle 13,Calle 13,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,68,2,Avenida Calle 13 # 68 02 Bogotá Colombia,6/11/2020 12:30,4.6262505,-74.1054858,2015-05,2015,5,Monday,12,east_west,Lunes,0,FALSE,FALSE
4413921,26/05/2015,14:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 13 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,13,2,Avenida Calle 13 # 13 02 Bogotá Colombia,6/11/2020 14:50,4.6262505,-74.1054858,2015-05,2015,5,Tuesday,14,east_west,Martes,0,FALSE,FALSE
